Time;Bundesland;BundeslandID;AnzEinwohner;AnzahlFaelle;AnzahlFaelleSum;AnzahlFaelle7Tage;SiebenTageInzidenzFaelle;AnzahlTotTaeglich;AnzahlTotSum;AnzahlGeheiltTaeglich;AnzahlGeheiltSum
17.10.2020 00:00:00;Burgenland;1;299235;36;1289;226;75,52592;0;13;23;907
17.10.2020 00:00:00;Kärnten;2;566166;59;1341;283;49,98534;0;15;20;904
17.10.2020 00:00:00;Niederösterreich;3;1708140;239;9221;1344;78,68208;2;168;169;7072
17.10.2020 00:00:00;Oberösterreich;4;1512226;302;9043;1508;99,72054;0;89;117;6829
17.10.2020 00:00:00;Salzburg;5;564293;169;3314;870;154,1752;2;53;70;2166
17.10.2020 00:00:00;Steiermark;6;1256890;123;4544;698;55,5339;5;203;39;3356
17.10.2020 00:00:00;Tirol;7;766492;164;7795;1337;174,431;0;139;98;5999
17.10.2020 00:00:00;Vorarlberg;8;403203;117;2746;582;144,3442;1;35;58;1966
17.10.2020 00:00:00;Wien;9;1951354;277;22774;2683;137,4943;6;351;234;16224
17.10.2020 00:00:00;Österreich;10;9027999;1486;62067;9531;105,5716;16;1066;828;45423
18.10.2020 00:00:00;Burgenland;1;299235;22;1311;244;81,54126;0;13;16;923
18.10.2020 00:00:00;Kärnten;2;566166;40;1381;292;51,57498;0;15;22;926
18.10.2020 00:00:00;Niederösterreich;3;1708140;183;9404;1376;80,55546;2;170;109;7181
18.10.2020 00:00:00;Oberösterreich;4;1512226;188;9231;1561;103,2253;2;91;73;6902
18.10.2020 00:00:00;Salzburg;5;564293;133;3447;951;168,5295;1;54;53;2219
18.10.2020 00:00:00;Steiermark;6;1256890;164;4708;829;65,95645;0;203;22;3378
18.10.2020 00:00:00;Tirol;7;766492;96;7891;1315;171,5608;2;141;103;6102
18.10.2020 00:00:00;Vorarlberg;8;403203;115;2861;631;156,4969;0;35;71;2037
18.10.2020 00:00:00;Wien;9;1951354;256;23030;2698;138,263;2;353;204;16428
18.10.2020 00:00:00;Österreich;10;9027999;1197;63264;9897;109,6256;9;1075;673;46096
19.10.2020 00:00:00;Burgenland;1;299235;42;1353;235;78,53359;2;15;40;963
19.10.2020 00:00:00;Kärnten;2;566166;31;1412;289;51,0451;1;16;25;951
19.10.2020 00:00:00;Niederösterreich;3;1708140;293;9697;1513;88,57587;0;170;149;7330
19.10.2020 00:00:00;Oberösterreich;4;1512226;258;9489;1701;112,4832;3;94;166;7068
19.10.2020 00:00:00;Salzburg;5;564293;171;3618;983;174,2003;0;54;80;2299
19.10.2020 00:00:00;Steiermark;6;1256890;150;4858;871;69,29803;3;206;79;3457
19.10.2020 00:00:00;Tirol;7;766492;262;8153;1422;185,5205;1;142;155;6257
19.10.2020 00:00:00;Vorarlberg;8;403203;77;2938;651;161,4571;0;35;64;2101
19.10.2020 00:00:00;Wien;9;1951354;363;23393;2737;140,2616;5;358;297;16725
19.10.2020 00:00:00;Österreich;10;9027999;1647;64911;10402;115,2193;15;1090;1055;47151
20.10.2020 00:00:00;Burgenland;1;299235;39;1392;248;82,87801;0;15;24;987
20.10.2020 00:00:00;Kärnten;2;566166;48;1460;288;50,86847;0;16;42;993
20.10.2020 00:00:00;Niederösterreich;3;1708140;310;10007;1644;96,24504;4;174;133;7463
20.10.2020 00:00:00;Oberösterreich;4;1512226;381;9870;1862;123,1297;2;96;207;7275
20.10.2020 00:00:00;Salzburg;5;564293;170;3788;1058;187,4913;0;54;93;2392
20.10.2020 00:00:00;Steiermark;6;1256890;144;5002;905;72,00312;3;209;98;3555
20.10.2020 00:00:00;Tirol;7;766492;253;8406;1470;191,7828;0;142;125;6382
20.10.2020 00:00:00;Vorarlberg;8;403203;64;3002;694;172,1217;0;35;75;2176
20.10.2020 00:00:00;Wien;9;1951354;567;23960;2888;147,9998;4;362;244;16969
20.10.2020 00:00:00;Österreich;10;9027999;1976;66887;11057;122,4745;13;1103;1041;48192
21.10.2020 00:00:00;Burgenland;1;299235;49;1441;265;88,55916;1;16;32;1019
21.10.2020 00:00:00;Kärnten;2;566166;66;1526;315;55,63739;1;17;49;1042
21.10.2020 00:00:00;Niederösterreich;3;1708140;351;10358;1802;105,4949;3;177;125;7588
21.10.2020 00:00:00;Oberösterreich;4;1512226;521;10391;2163;143,0342;3;99;118;7393
21.10.2020 00:00:00;Salzburg;5;564293;271;4059;1225;217,0858;1;55;94;2486
21.10.2020 00:00:00;Steiermark;6;1256890;276;5278;1103;87,75629;3;212;100;3655
21.10.2020 00:00:00;Tirol;7;766492;271;8677;1534;200,1326;1;143;160;6542
21.10.2020 00:00:00;Vorarlberg;8;403203;176;3178;778;192,9549;0;35;56;2232
21.10.2020 00:00:00;Wien;9;1951354;672;24632;3089;158,3003;7;369;134;17103
21.10.2020 00:00:00;Österreich;10;9027999;2653;69540;12274;135,9548;20;1123;868;49060
22.10.2020 00:00:00;Burgenland;1;299235;80;1521;312;104,2659;1;17;27;1046
22.10.2020 00:00:00;Kärnten;2;566166;111;1637;391;69,06102;0;17;12;1054
22.10.2020 00:00:00;Niederösterreich;3;1708140;431;10789;2044;119,6623;4;181;189;7777
22.10.2020 00:00:00;Oberösterreich;4;1512226;543;10934;2467;163,137;3;102;186;7579
22.10.2020 00:00:00;Salzburg;5;564293;289;4348;1295;229,4907;1;56;147;2633
22.10.2020 00:00:00;Steiermark;6;1256890;340;5618;1321;105,1007;5;217;97;3752
22.10.2020 00:00:00;Tirol;7;766492;500;9177;1767;230,5308;0;143;192;6734
22.10.2020 00:00:00;Vorarlberg;8;403203;170;3348;811;201,1394;0;35;66;2298
22.10.2020 00:00:00;Wien;9;1951354;767;25399;3576;183,2574;5;374;101;17204
22.10.2020 00:00:00;Österreich;10;9027999;3231;72771;13984;154,8959;19;1142;1017;50077
23.10.2020 00:00:00;Burgenland;1;299235;71;1592;339;113,2889;1;18;44;1090
23.10.2020 00:00:00;Kärnten;2;566166;67;1704;422;74,53645;1;18;40;1094
23.10.2020 00:00:00;Niederösterreich;3;1708140;418;11207;2225;130,2586;2;183;213;7990
23.10.2020 00:00:00;Oberösterreich;4;1512226;715;11649;2908;192,2993;1;103;219;7798
23.10.2020 00:00:00;Salzburg;5;564293;267;4615;1470;260,503;1;57;113;2746
23.10.2020 00:00:00;Steiermark;6;1256890;320;5938;1517;120,6947;3;220;107;3859
23.10.2020 00:00:00;Tirol;7;766492;430;9607;1976;257,7979;3;146;224;6958
23.10.2020 00:00:00;Vorarlberg;8;403203;256;3604;975;241,8137;1;36;96;2394
23.10.2020 00:00:00;Wien;9;1951354;799;26198;3701;189,6632;7;381;159;17363
23.10.2020 00:00:00;Österreich;10;9027999;3343;76114;15533;172,0536;20;1162;1215;51292
24.10.2020 00:00:00;Burgenland;1;299235;103;1695;406;135,6793;0;18;48;1138
24.10.2020 00:00:00;Kärnten;2;566166;64;1768;427;75,41958;0;18;24;1118
24.10.2020 00:00:00;Niederösterreich;3;1708140;464;11671;2450;143,4309;3;186;174;8164
24.10.2020 00:00:00;Oberösterreich;4;1512226;593;12242;3199;211,5424;3;106;178;7976
24.10.2020 00:00:00;Salzburg;5;564293;172;4787;1473;261,0346;1;58;160;2906
24.10.2020 00:00:00;Steiermark;6;1256890;356;6294;1750;139,2325;4;224;61;3920
24.10.2020 00:00:00;Tirol;7;766492;277;9884;2089;272,5403;3;149;243;7201
24.10.2020 00:00:00;Vorarlberg;8;403203;242;3846;1100;272,8154;0;36;79;2473
24.10.2020 00:00:00;Wien;9;1951354;699;26897;4123;211,2892;3;384;63;17426
24.10.2020 00:00:00;Österreich;10;9027999;2970;79084;17017;188,4914;17;1179;1030;52322
25.10.2020 00:00:00;Burgenland;1;299235;51;1746;435;145,3707;0;18;19;1157
25.10.2020 00:00:00;Kärnten;2;566166;47;1815;434;76,65596;1;19;23;1141
25.10.2020 00:00:00;Niederösterreich;3;1708140;372;12043;2639;154,4955;2;188;201;8365
25.10.2020 00:00:00;Oberösterreich;4;1512226;586;12828;3597;237,8613;4;110;158;8134
25.10.2020 00:00:00;Salzburg;5;564293;309;5096;1649;292,2241;0;58;106;3012
25.10.2020 00:00:00;Steiermark;6;1256890;235;6529;1821;144,8814;2;226;45;3965
25.10.2020 00:00:00;Tirol;7;766492;319;10203;2312;301,6339;2;151;210;7411
25.10.2020 00:00:00;Vorarlberg;8;403203;96;3942;1081;268,1031;4;40;117;2590
25.10.2020 00:00:00;Wien;9;1951354;457;27354;4324;221,5897;7;391;72;17498
25.10.2020 00:00:00;Österreich;10;9027999;2472;81556;18292;202,6141;22;1201;951;53273
26.10.2020 00:00:00;Burgenland;1;299235;176;1922;569;190,1516;3;21;26;1183
26.10.2020 00:00:00;Kärnten;2;566166;95;1910;498;87,96007;1;20;36;1177
26.10.2020 00:00:00;Niederösterreich;3;1708140;423;12466;2769;162,1062;3;191;211;8576
26.10.2020 00:00:00;Oberösterreich;4;1512226;430;13258;3769;249,2352;5;115;161;8295
26.10.2020 00:00:00;Salzburg;5;564293;133;5229;1611;285,49;0;58;152;3164
26.10.2020 00:00:00;Steiermark;6;1256890;347;6876;2018;160,555;5;231;82;4047
26.10.2020 00:00:00;Tirol;7;766492;367;10570;2417;315,3327;0;151;171;7582
26.10.2020 00:00:00;Vorarlberg;8;403203;180;4122;1184;293,6486;0;40;100;2690
26.10.2020 00:00:00;Wien;9;1951354;629;27983;4590;235,2213;9;400;133;17631
26.10.2020 00:00:00;Österreich;10;9027999;2780;84336;19425;215,164;26;1227;1072;54345
27.10.2020 00:00:00;Burgenland;1;299235;131;2053;661;220,8966;0;21;35;1218
27.10.2020 00:00:00;Kärnten;2;566166;117;2027;567;100,1473;2;22;43;1220
27.10.2020 00:00:00;Niederösterreich;3;1708140;651;13117;3110;182,0694;5;196;156;8732
27.10.2020 00:00:00;Oberösterreich;4;1512226;880;14138;4268;282,2329;4;119;302;8597
27.10.2020 00:00:00;Salzburg;5;564293;256;5485;1697;300,7303;1;59;166;3330
27.10.2020 00:00:00;Steiermark;6;1256890;356;7232;2230;177,422;6;237;158;4205
27.10.2020 00:00:00;Tirol;7;766492;535;11105;2699;352,1237;2;153;201;7783
27.10.2020 00:00:00;Vorarlberg;8;403203;268;4390;1388;344,2435;1;41;111;2801
27.10.2020 00:00:00;Wien;9;1951354;1176;29159;5199;266,4304;10;410;294;17925
27.10.2020 00:00:00;Österreich;10;9027999;4370;88706;21819;241,6815;31;1258;1466;55811
28.10.2020 00:00:00;Burgenland;1;299235;145;2198;757;252,9784;1;22;43;1261
28.10.2020 00:00:00;Kärnten;2;566166;195;2222;696;122,9321;4;26;45;1265
28.10.2020 00:00:00;Niederösterreich;3;1708140;654;13771;3413;199,808;5;201;233;8965
28.10.2020 00:00:00;Oberösterreich;4;1512226;975;15113;4722;312,2549;4;123;289;8886
28.10.2020 00:00:00;Salzburg;5;564293;292;5777;1718;304,4518;3;62;137;3467
28.10.2020 00:00:00;Steiermark;6;1256890;517;7749;2471;196,5964;11;248;146;4351
28.10.2020 00:00:00;Tirol;7;766492;579;11684;3007;392,3068;2;155;229;8012
28.10.2020 00:00:00;Vorarlberg;8;403203;170;4560;1382;342,7554;1;42;92;2893
28.10.2020 00:00:00;Wien;9;1951354;938;30097;5465;280,062;4;414;644;18569
28.10.2020 00:00:00;Österreich;10;9027999;4465;93171;23631;261,7523;35;1293;1858;57669
29.10.2020 00:00:00;Burgenland;1;299235;144;2342;821;274,3663;2;24;34;1295
29.10.2020 00:00:00;Kärnten;2;566166;201;2423;786;138,8285;3;29;42;1307
29.10.2020 00:00:00;Niederösterreich;3;1708140;775;14546;3757;219,9468;11;212;296;9261
29.10.2020 00:00:00;Oberösterreich;4;1512226;1183;16296;5362;354,5766;7;130;323;9209
29.10.2020 00:00:00;Salzburg;5;564293;410;6187;1839;325,8945;1;63;187;3654
29.10.2020 00:00:00;Steiermark;6;1256890;685;8434;2816;224,0451;8;256;130;4481
29.10.2020 00:00:00;Tirol;7;766492;558;12242;3065;399,8737;4;159;312;8324
29.10.2020 00:00:00;Vorarlberg;8;403203;340;4900;1552;384,9178;1;43;121;3014
29.10.2020 00:00:00;Wien;9;1951354;750;30847;5448;279,1908;6;420;387;18956
29.10.2020 00:00:00;Österreich;10;9027999;5046;98217;25446;281,8565;43;1336;1832;59501
30.10.2020 00:00:00;Burgenland;1;299235;140;2482;890;297,4251;3;27;55;1350
30.10.2020 00:00:00;Kärnten;2;566166;215;2638;934;164,9693;2;31;80;1387
30.10.2020 00:00:00;Niederösterreich;3;1708140;801;15347;4140;242,3689;5;217;359;9620
30.10.2020 00:00:00;Oberösterreich;4;1512226;1138;17434;5785;382,5486;8;138;491;9700
30.10.2020 00:00:00;Salzburg;5;564293;325;6512;1897;336,1729;0;63;249;3903
30.10.2020 00:00:00;Steiermark;6;1256890;707;9141;3203;254,8353;8;264;219;4700
30.10.2020 00:00:00;Tirol;7;766492;726;12968;3361;438,4912;4;163;325;8649
30.10.2020 00:00:00;Vorarlberg;8;403203;423;5323;1719;426,3361;1;44;163;3177
30.10.2020 00:00:00;Wien;9;1951354;1240;32087;5889;301,7904;9;429;475;19431
30.10.2020 00:00:00;Österreich;10;9027999;5715;103932;27818;308,1303;40;1376;2416;61917
31.10.2020 00:00:00;Burgenland;1;299235;215;2697;1002;334,8539;3;30;51;1401
31.10.2020 00:00:00;Kärnten;2;566166;232;2870;1102;194,6426;3;34;61;1448
31.10.2020 00:00:00;Niederösterreich;3;1708140;615;15962;4291;251,2089;11;228;261;9881
31.10.2020 00:00:00;Oberösterreich;4;1512226;1080;18514;6272;414,7528;8;146;355;10055
31.10.2020 00:00:00;Salzburg;5;564293;351;6863;2076;367,894;1;64;246;4149
31.10.2020 00:00:00;Steiermark;6;1256890;628;9769;3475;276,4761;8;272;134;4834
31.10.2020 00:00:00;Tirol;7;766492;443;13411;3527;460,1483;8;171;457;9106
31.10.2020 00:00:00;Vorarlberg;8;403203;275;5598;1752;434,5206;5;49;161;3338
31.10.2020 00:00:00;Wien;9;1951354;950;33037;6140;314,6533;6;435;362;19793
31.10.2020 00:00:00;Österreich;10;9027999;4789;108721;29637;328,2787;53;1429;2088;64005
01.11.2020 00:00:00;Burgenland;1;299235;130;2827;1081;361,2545;1;31;58;1459
01.11.2020 00:00:00;Kärnten;2;566166;84;2954;1139;201,1777;1;35;72;1520
01.11.2020 00:00:00;Niederösterreich;3;1708140;773;16735;4692;274,6848;4;232;318;10199
01.11.2020 00:00:00;Oberösterreich;4;1512226;1010;19524;6696;442,791;10;156;320;10375
01.11.2020 00:00:00;Salzburg;5;564293;411;7274;2178;385,9697;1;65;203;4352
01.11.2020 00:00:00;Steiermark;6;1256890;463;10232;3703;294,6161;4;276;161;4995
01.11.2020 00:00:00;Tirol;7;766492;458;13869;3666;478,2829;2;173;298;9404
01.11.2020 00:00:00;Vorarlberg;8;403203;389;5987;2045;507,1887;1;50;192;3530
01.11.2020 00:00:00;Wien;9;1951354;756;33793;6439;329,976;9;444;260;20053
01.11.2020 00:00:00;Österreich;10;9027999;4474;113195;31639;350,4542;33;1462;1882;65887
02.11.2020 00:00:00;Burgenland;1;299235;210;3037;1115;372,6169;2;33;55;1514
02.11.2020 00:00:00;Kärnten;2;566166;222;3176;1266;223,6093;3;38;52;1572
02.11.2020 00:00:00;Niederösterreich;3;1708140;865;17600;5134;300,5609;5;237;357;10556
02.11.2020 00:00:00;Oberösterreich;4;1512226;1098;20622;7364;486,9643;6;162;528;10903
02.11.2020 00:00:00;Salzburg;5;564293;253;7527;2298;407,2353;0;65;219;4571
02.11.2020 00:00:00;Steiermark;6;1256890;421;10653;3777;300,5036;6;282;276;5271
02.11.2020 00:00:00;Tirol;7;766492;793;14662;4092;533,8608;3;176;390;9794
02.11.2020 00:00:00;Vorarlberg;8;403203;294;6281;2159;535,4623;5;55;191;3721
02.11.2020 00:00:00;Wien;9;1951354;1032;34825;6842;350,6283;11;455;366;20419
02.11.2020 00:00:00;Österreich;10;9027999;5188;118383;34047;377,1268;41;1503;2434;68321
03.11.2020 00:00:00;Burgenland;1;299235;212;3249;1196;399,6859;1;34;80;1594
03.11.2020 00:00:00;Kärnten;2;566166;250;3426;1399;247,1007;3;41;66;1638
03.11.2020 00:00:00;Niederösterreich;3;1708140;859;18459;5342;312,7378;9;246;371;10927
03.11.2020 00:00:00;Oberösterreich;4;1512226;1573;22195;8057;532,7907;12;174;615;11518
03.11.2020 00:00:00;Salzburg;5;564293;437;7964;2479;439,3108;1;66;237;4808
03.11.2020 00:00:00;Steiermark;6;1256890;878;11531;4299;342,0347;11;293;232;5503
03.11.2020 00:00:00;Tirol;7;766492;793;15455;4350;567,5206;5;181;350;10144
03.11.2020 00:00:00;Vorarlberg;8;403203;433;6714;2324;576,3846;2;57;228;3949
03.11.2020 00:00:00;Wien;9;1951354;926;35751;6592;337,8167;11;466;404;20823
03.11.2020 00:00:00;Österreich;10;9027999;6361;124744;36038;399,1804;55;1558;2583;70904
04.11.2020 00:00:00;Burgenland;1;299235;193;3442;1244;415,7268;0;34;74;1668
04.11.2020 00:00:00;Kärnten;2;566166;537;3963;1741;307,507;4;45;131;1769
04.11.2020 00:00:00;Niederösterreich;3;1708140;940;19399;5628;329,4812;8;254;470;11397
04.11.2020 00:00:00;Oberösterreich;4;1512226;1544;23739;8626;570,4174;14;188;572;12090
04.11.2020 00:00:00;Salzburg;5;564293;488;8452;2675;474,0445;2;68;265;5073
04.11.2020 00:00:00;Steiermark;6;1256890;800;12331;4582;364,5506;15;308;279;5782
04.11.2020 00:00:00;Tirol;7;766492;823;16278;4594;599,3539;7;188;410;10554
04.11.2020 00:00:00;Vorarlberg;8;403203;508;7222;2662;660,2133;3;60;210;4159
04.11.2020 00:00:00;Wien;9;1951354;1277;37028;6931;355,1893;11;477;474;21297
04.11.2020 00:00:00;Österreich;10;9027999;7110;131854;38683;428,4781;64;1622;2885;73789
05.11.2020 00:00:00;Burgenland;1;299235;198;3640;1298;433,7728;1;35;108;1776
05.11.2020 00:00:00;Kärnten;2;566166;307;4270;1847;326,2294;5;50;95;1864
05.11.2020 00:00:00;Niederösterreich;3;1708140;958;20357;5811;340,1946;12;266;412;11809
05.11.2020 00:00:00;Oberösterreich;4;1512226;1665;25404;9108;602,291;10;198;626;12716
05.11.2020 00:00:00;Salzburg;5;564293;706;9158;2971;526,4995;5;73;257;5330
05.11.2020 00:00:00;Steiermark;6;1256890;1097;13428;4994;397,3299;13;321;384;6166
05.11.2020 00:00:00;Tirol;7;766492;769;17047;4805;626,882;5;193;511;11065
05.11.2020 00:00:00;Vorarlberg;8;403203;380;7602;2702;670,1339;0;60;257;4416
05.11.2020 00:00:00;Wien;9;1951354;871;37899;7052;361,3901;8;485;299;21596
05.11.2020 00:00:00;Österreich;10;9027999;6951;138805;40588;449,5791;59;1681;2949;76738
06.11.2020 00:00:00;Burgenland;1;299235;175;3815;1333;445,4693;1;36;117;1893
06.11.2020 00:00:00;Kärnten;2;566166;367;4637;1999;353,0767;3;53;176;2040
06.11.2020 00:00:00;Niederösterreich;3;1708140;1137;21494;6147;359,8651;9;275;607;12416
06.11.2020 00:00:00;Oberösterreich;4;1512226;2256;27660;10226;676,2217;7;205;965;13681
06.11.2020 00:00:00;Salzburg;5;564293;642;9800;3288;582,676;0;73;265;5595
06.11.2020 00:00:00;Steiermark;6;1256890;1023;14451;5310;422,4713;9;330;433;6599
06.11.2020 00:00:00;Tirol;7;766492;999;18046;5078;662,4988;6;199;473;11538
06.11.2020 00:00:00;Vorarlberg;8;403203;483;8085;2762;685,0148;5;65;302;4718
06.11.2020 00:00:00;Wien;9;1951354;1007;38906;6819;349,4497;8;493;667;22263
06.11.2020 00:00:00;Österreich;10;9027999;8089;146894;42962;475,8751;48;1729;4005;80743
07.11.2020 00:00:00;Burgenland;1;299235;248;4063;1366;456,4974;2;38;100;1993
07.11.2020 00:00:00;Kärnten;2;566166;191;4828;1958;345,835;6;59;177;2217
07.11.2020 00:00:00;Niederösterreich;3;1708140;907;22401;6439;376,9597;12;287;563;12979
07.11.2020 00:00:00;Oberösterreich;4;1512226;1512;29172;10658;704,7888;21;226;960;14641
07.11.2020 00:00:00;Salzburg;5;564293;309;10109;3246;575,2331;3;76;333;5928
07.11.2020 00:00:00;Steiermark;6;1256890;787;15238;5469;435,1216;11;341;261;6860
07.11.2020 00:00:00;Tirol;7;766492;512;18558;5147;671,5008;11;210;576;12114
07.11.2020 00:00:00;Vorarlberg;8;403203;408;8493;2895;718,0006;2;67;324;5042
07.11.2020 00:00:00;Wien;9;1951354;449;39355;6318;323,7752;7;500;306;22569
07.11.2020 00:00:00;Österreich;10;9027999;5323;152217;43496;481,79;75;1804;3600;84343
08.11.2020 00:00:00;Burgenland;1;299235;199;4262;1435;479,5562;9;47;129;2122
08.11.2020 00:00:00;Kärnten;2;566166;157;4985;2031;358,7287;4;63;122;2339
08.11.2020 00:00:00;Niederösterreich;3;1708140;847;23248;6513;381,2919;10;297;527;13506
08.11.2020 00:00:00;Oberösterreich;4;1512226;1624;30796;11272;745,3912;12;238;726;15367
08.11.2020 00:00:00;Salzburg;5;564293;407;10516;3242;574,5242;1;77;311;6239
08.11.2020 00:00:00;Steiermark;6;1256890;724;15962;5730;455,8871;7;348;355;7215
08.11.2020 00:00:00;Tirol;7;766492;742;19300;5431;708,5527;2;212;555;12669
08.11.2020 00:00:00;Vorarlberg;8;403203;366;8859;2872;712,2963;5;72;375;5417
08.11.2020 00:00:00;Wien;9;1951354;679;40034;6241;319,8292;5;505;279;22848
08.11.2020 00:00:00;Österreich;10;9027999;5745;157962;44767;495,8685;55;1859;3379;87722
09.11.2020 00:00:00;Burgenland;1;299235;310;4572;1535;512,9747;1;48;161;2283
09.11.2020 00:00:00;Kärnten;2;566166;242;5227;2051;362,2612;7;70;197;2536
09.11.2020 00:00:00;Niederösterreich;3;1708140;1015;24263;6663;390,0734;9;306;604;14110
09.11.2020 00:00:00;Oberösterreich;4;1512226;1262;32058;11436;756,2361;24;262;1025;16392
09.11.2020 00:00:00;Salzburg;5;564293;312;10828;3301;584,9798;5;82;363;6602
09.11.2020 00:00:00;Steiermark;6;1256890;740;16702;6049;481,2672;16;364;526;7741
09.11.2020 00:00:00;Tirol;7;766492;820;20120;5458;712,0753;7;219;612;13281
09.11.2020 00:00:00;Vorarlberg;8;403203;416;9275;2994;742,554;3;75;355;5772
09.11.2020 00:00:00;Wien;9;1951354;1129;41163;6338;324,8001;9;514;368;23216
09.11.2020 00:00:00;Österreich;10;9027999;6246;164208;45825;507,5876;81;1940;4211;91933
10.11.2020 00:00:00;Burgenland;1;299235;184;4756;1507;503,6176;2;50;161;2444
10.11.2020 00:00:00;Kärnten;2;566166;438;5665;2239;395,467;5;75;135;2671
10.11.2020 00:00:00;Niederösterreich;3;1708140;963;25226;6767;396,1619;13;319;638;14748
10.11.2020 00:00:00;Oberösterreich;4;1512226;1814;33872;11677;772,1729;13;275;1149;17541
10.11.2020 00:00:00;Salzburg;5;564293;277;11105;3141;556,6257;2;84;359;6961
10.11.2020 00:00:00;Steiermark;6;1256890;869;17571;6040;480,5512;18;382;533;8274
10.11.2020 00:00:00;Tirol;7;766492;990;21110;5655;737,7768;5;224;472;13753
10.11.2020 00:00:00;Vorarlberg;8;403203;540;9815;3101;769,0915;2;77;365;6137
10.11.2020 00:00:00;Wien;9;1951354;1361;42524;6773;347,0923;11;525;590;23806
10.11.2020 00:00:00;Österreich;10;9027999;7436;171644;46900;519,4949;71;2011;4402;96335
11.11.2020 00:00:00;Burgenland;1;299235;135;4891;1449;484,2348;2;52;206;2650
11.11.2020 00:00:00;Kärnten;2;566166;848;6513;2550;450,3979;8;83;175;2846
11.11.2020 00:00:00;Niederösterreich;3;1708140;1081;26307;6908;404,4165;10;329;729;15477
11.11.2020 00:00:00;Oberösterreich;4;1512226;2006;35878;12139;802,7239;20;295;1236;18777
11.11.2020 00:00:00;Salzburg;5;564293;779;11884;3432;608,1947;8;92;427;7388
11.11.2020 00:00:00;Steiermark;6;1256890;1042;18613;6282;499,8051;14;396;515;8789
11.11.2020 00:00:00;Tirol;7;766492;1003;22113;5835;761,2604;11;235;551;14304
11.11.2020 00:00:00;Vorarlberg;8;403203;361;10176;2954;732,6334;3;80;267;6404
11.11.2020 00:00:00;Wien;9;1951354;1915;44439;7411;379,7876;13;538;668;24474
11.11.2020 00:00:00;Österreich;10;9027999;9170;180814;48960;542,3129;89;2100;4774;101109
12.11.2020 00:00:00;Burgenland;1;299235;221;5112;1472;491,9211;4;56;186;2836
12.11.2020 00:00:00;Kärnten;2;566166;841;7354;3084;544,7166;9;92;251;3097
12.11.2020 00:00:00;Niederösterreich;3;1708140;830;27137;6780;396,923;14;343;661;16138
12.11.2020 00:00:00;Oberösterreich;4;1512226;1786;37664;12260;810,7254;17;312;1336;20113
12.11.2020 00:00:00;Salzburg;5;564293;801;12685;3527;625,0299;4;96;358;7746
12.11.2020 00:00:00;Steiermark;6;1256890;932;19545;6117;486,6774;18;414;633;9422
12.11.2020 00:00:00;Tirol;7;766492;680;22793;5746;749,649;15;250;680;14984
12.11.2020 00:00:00;Vorarlberg;8;403203;805;10981;3379;838,0394;3;83;411;6815
12.11.2020 00:00:00;Wien;9;1951354;1360;45799;7900;404,8471;17;555;771;25245
12.11.2020 00:00:00;Österreich;10;9027999;8256;189070;50265;556,7679;101;2201;5287;106396
13.11.2020 00:00:00;Burgenland;1;299235;111;5223;1408;470,5332;4;60;186;3022
13.11.2020 00:00:00;Kärnten;2;566166;616;7970;3333;588,6966;7;99;246;3343
13.11.2020 00:00:00;Niederösterreich;3;1708140;945;28082;6588;385,6827;12;355;990;17128
13.11.2020 00:00:00;Oberösterreich;4;1512226;1679;39343;11683;772,5697;17;329;1729;21842
13.11.2020 00:00:00;Salzburg;5;564293;481;13166;3366;596,4987;3;99;568;8314
13.11.2020 00:00:00;Steiermark;6;1256890;964;20509;6058;481,9833;24;438;670;10092
13.11.2020 00:00:00;Tirol;7;766492;765;23558;5512;719,1204;11;261;690;15674
13.11.2020 00:00:00;Vorarlberg;8;403203;356;11337;3252;806,5416;6;89;499;7314
13.11.2020 00:00:00;Wien;9;1951354;1098;46897;7991;409,5105;15;570;791;26036
13.11.2020 00:00:00;Österreich;10;9027999;7015;196085;49191;544,8716;99;2300;6369;112765
14.11.2020 00:00:00;Burgenland;1;299235;262;5485;1422;475,2118;2;62;185;3207
14.11.2020 00:00:00;Kärnten;2;566166;378;8348;3520;621,7258;6;105;248;3591
14.11.2020 00:00:00;Niederösterreich;3;1708140;881;28963;6562;384,1606;13;368;930;18058
14.11.2020 00:00:00;Oberösterreich;4;1512226;1017;40360;11188;739,8365;28;357;1727;23569
14.11.2020 00:00:00;Salzburg;5;564293;248;13414;3305;585,6887;6;105;467;8781
14.11.2020 00:00:00;Steiermark;6;1256890;567;21076;5838;464,4798;15;453;666;10758
14.11.2020 00:00:00;Tirol;7;766492;536;24094;5536;722,2515;9;270;712;16386
14.11.2020 00:00:00;Vorarlberg;8;403203;360;11697;3204;794,637;2;91;467;7781
14.11.2020 00:00:00;Wien;9;1951354;845;47742;8387;429,8041;16;586;711;26747
14.11.2020 00:00:00;Österreich;10;9027999;5094;201179;48962;542,335;97;2397;6113;118878
15.11.2020 00:00:00;Burgenland;1;299235;133;5618;1356;453,1555;2;64;128;3335
15.11.2020 00:00:00;Kärnten;2;566166;187;8535;3550;627,0246;17;122;287;3878
15.11.2020 00:00:00;Niederösterreich;3;1708140;973;29936;6688;391,537;10;378;767;18825
15.11.2020 00:00:00;Oberösterreich;4;1512226;959;41319;10523;695,8616;14;371;1531;25100
15.11.2020 00:00:00;Salzburg;5;564293;647;14061;3545;628,2197;3;108;479;9260
